Canonical_SMILES	Source
O1C([C]=[C]C2=[C]c3c(oc4=C(C(=[C]C(=c4c3=O)O)O)[C][C]=C([C])[C])C(=C12)O)([C])[C]	PDBQT/dock_0162.pdbqt
o1c2c(c(c(c(c2c(=O)c2=[C]C(=[C][C]=c12)O)O)[C][C]=C([C])[C])O)[C]/[C]=C(\[C])/[C][C][C]=C([C])[C]	PDBQT/dock_0163.pdbqt
o1c2=C(C(=[C]C(=c2c(=O)c2c1[C]=C(C(=C2[C][C]=C([C])[C])O)O)O)O[C])C([C])([C])[C]=[C]	PDBQT/dock_0164.pdbqt
o1c2=[C]C(=C(C(=c2c(=O)c2=C(C(=C([C]=c12)O)O)[C][C]=C([C])[C])O)[C][C]=C([C])[C])O[C]	PDBQT/dock_0165.pdbqt
o1c2=[C]C(=C(C(=c2c(=O)c2=[C][C]=[C]C(=c12)O)O)O[C])O[C]	PDBQT/dock_0166.pdbqt
o1c2c(C(=C(C(=[C]2)O)O)[C]/[C]=C(\[C])/[C][C][C]=C([C])[C])c(=O)c2c1[C]=C(C(=C2O)[C][C]=C([C])[C])O	PDBQT/dock_0167.pdbqt
o1c2c(C(=C(C(=[C]2)O)[C]/[C]=C(\[C])/[C][C][C]=C([C])[C])O)c(=O)c2=C([C]=[C]C(=c12)O)O	PDBQT/dock_0168.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=[C]3)[C]=C([C]=[C]2)C(=O)[C]	PDBQT/dock_0169.pdbqt
o1c2=[C]C(=C(C(=c2c(=O)c2=[C]C(=C(C(=c12)[C][C]=C([C])[C])O)O)O)C([C])([C])[C]=[C])O	PDBQT/dock_0170.pdbqt
o1c2=[C][C]=C([C]=c2c(=O)c2c1[C]=[C][C]=[C]2)N1[C][C]2[C]([C]1)[C]N([C]2)[C]	PDBQT/dock_0171.pdbqt
o1c2=[C]C(=C(C(=c2c(=O)c2=C(C(=C([C]=c12)O)[C][C]=C([C])[C])O)[C][C]=C([C])[C])O[C])O[C]	PDBQT/dock_0172.pdbqt
o1c2=C(C(=[C]C(=c2c(=O)c2c1[C]=C(C(=C2[C][C]=C([C])[C])O)O)O)O)C([C])([C])[C]=[C]	PDBQT/dock_0173.pdbqt
O1C([C][C]C2=c3c(=[C]C(=C12)O)oc1c(c3=O)C(=[C]C(=[C]1)O)O)([C])[C]	PDBQT/dock_0174.pdbqt
O1C([C]([C]C2=c3c(=C([C]=C12)O)oc1=[C]C(=C(C(=c1c3=O)O)[C][C]=C([C])[C])O)O)([C])[C]	PDBQT/dock_0175.pdbqt
o1c2=[C][C]=C(C(=c2c(=O)c2=[C][C]=[C]C(=c12)O)O[C])O	PDBQT/dock_0176.pdbqt
o1c2=[C]C(=[C]C(=c2c(=O)c2=[C][C]=C([C]=c12)O)O)O	PDBQT/dock_0177.pdbqt
[C]([C]N([C])[C]C1=[C][C]=[C]C(=[C]1)OC(=O)N[C])[C]OC1=[C][C]=c2c(=[C]1)oc1c(c2=O)[C]=[C][C]=[C]1	PDBQT/dock_0178.pdbqt
o1c2=C(C(=[C]C(=c2c(=O)c2=[C][C]=C(C(=c12)O)O)O)O[C])[C][C]=C([C])[C]	PDBQT/dock_0179.pdbqt
o1c2c(c(c(c(c2[C][C]=C([C])[C])O)O)[C][C]=C([C])[C])c(=O)c2C(=C([C]=C(c12)O)C([C])([C])[C]=[C])O	PDBQT/dock_0180.pdbqt
O1[C](C(C2=[C]C(=c3oc4c(c(=O)c3=C12)[C]=[C][C]=C4O)O)([C])[C])[C]	PDBQT/dock_0181.pdbqt
o1c2c(c(c(c(c2[C][C]=C([C])[C])O)O)[C][C]C([C])([C])O)c(=O)c2c1C(=[C]C(=C2O)C([C])([C])[C]=[C])O	PDBQT/dock_0182.pdbqt
o1c2=[C]C3=[C][C]=[C][C]=C3[C]=c2c(=O)c2=C([C]=C([C]=c12)O)O	PDBQT/dock_0183.pdbqt
o1c2C(=[C]C(=C(c2c(=O)c2c1C(=[C][C]=[C]2)O)O)O)C1=C([C]=C(C(=C1O)C(=O)C1=[C][C]=[C][C]=[C]1)O)O[C]	PDBQT/dock_0184.pdbqt
o1c2c(c(c(c(c2c(=O)c2=[C]C(=[C][C]=c12)O)O)[C][C]=C([C])[C])O)[C][C]=C([C])[C]	PDBQT/dock_0185.pdbqt
o1c2c(C(=C(C(=[C]2)O)C([C])([C])[C]=[C])O)c(=O)c2=[C]C(=C(C(=c12)O)O)[C][C]=C([C])[C]	PDBQT/dock_0186.pdbqt
o1c2c(C(=C(C(=[C]2)O)O[C])[C]/[C]=C(\[C])/[C][C][C]=C([C])[C])c(=O)c2c1[C]=C(C(=C2O)[C]/[C]=C(/[C])\[C]O)O	PDBQT/dock_0187.pdbqt
o1c2c(c(=O)c3c1[C]=C([C]=[C]3)O)[C]=[C][C]=C2O	PDBQT/dock_0188.pdbqt
O1C([C]=[C]C2=C1c1oc3c(C(=C([C]=C3O)C([C])([C])[C]=[C])O)c(=O)c1[C]=[C]2)([C])[C]	PDBQT/dock_0189.pdbqt
o1c2=[C]C(=C(C(=c2c(=O)c2=[C][C]=C(C(=c12)O)O)O)[C][C]=C([C])[C])O	PDBQT/dock_0190.pdbqt
o1c2c(c(c(c(c2O)O)[C][C]=C([C])[C])[C][C]=C([C])[C])c(=O)c2c1C(=C([C]=C2O)O)[C][C]=C([C])[C]	PDBQT/dock_0191.pdbqt
o1c2c(C(=C(C(=[C]2)O)[C]/[C]=C(\[C])/[C][C][C]=C([C])[C])O)c(=O)c2=[C]C(=C([C]=c12)O)O[C]	PDBQT/dock_0192.pdbqt
o1c2c(c(c(c(c2c(=O)c2c1[C]=C(C(=[C]2)O)O)O)[C]1O[C]([C]([C]([C]1O)O)O)[C]O)O)C1=[C]C(=c2c(=C1O)c(=O)c1=C([C]=C([C]=c1o2)O)O)O	PDBQT/dock_0193.pdbqt
o1c2=C(C(=[C][C]=c2c(=O)c2=[C]C(=C([C]=c12)O)O)O)O	PDBQT/dock_0194.pdbqt
o1c2=[C]C(=C([C]=c2c(=O)c2=[C]C(=C([C]=c12)O)O)O)O	PDBQT/dock_0195.pdbqt
o1c2C(=C([C]=C(c2c(=O)c2=[C][C]=[C]C(=c12)O)O)O)[C][C]=C([C])[C]	PDBQT/dock_0196.pdbqt
O1[C][C]([C](C2=C1C(=[C]c1oc3=C([C]=[C]C(=c3c(=O)c21)O)[C][C](O[C]=O)C([C])([C])O)[C])O)C(=[C])[C]	PDBQT/dock_0197.pdbqt
o1c2c(c(c(c(c2O)O)[C][C]=C([C])[C])[C][C]=C([C])[C])c(=O)c2=C([C]=[C]C(=c12)O)O	PDBQT/dock_0198.pdbqt
o1c2c(c(=O)c3=[C][C]=[C]C(=c13)O)C(=C([C]=[C]2)O)O	PDBQT/dock_0199.pdbqt
o1c2c(C(=C(C(=[C]2)O)[C][C]=C([C])[C])O)c(=O)c2c1C(=[C][C]=[C]2)O	PDBQT/dock_0200.pdbqt
o1c2c(c(=O)c3c1[C]=[C]C(=[C]3)O)C(=[C]C(=[C]2)[C])O	PDBQT/dock_0201.pdbqt
o1c2c(C(=C(C(=[C]2)O)O[C])[C]/[C]=C(\[C])/[C][C][C]=C([C])[C])c(=O)c2c1[C]=C([C]=C2O)O	PDBQT/dock_0202.pdbqt
o1c2c(C(=C(C(=[C]2)O)[C]2O[C]([C]([C]([C]2O)O)O)[C]O)O)c(=O)c2c1[C]=C(C(=[C]2)O[C]1O[C]([C]([C]([C]1O)O)O)[C]O)O	PDBQT/dock_0203.pdbqt
o1c2=C(C(=[C][C]=c2c(=O)c2=[C]C(=[C][C]=c12)C(=O)O)O[C][C][C][C]/[C]=[C]/C1=[C][C]=C([C]=[C]1)O[C])[C][C]C(=O)O	PDBQT/dock_0204.pdbqt
o1c2=[C][C]=C([C]=c2c(=O)c2=[C][C]=[C][C]=c12)S(=O)(=O)Nc1n[nH]nn1	PDBQT/dock_0205.pdbqt
O1C([C]=[C]C2=C(c3c(oc4=[C][C]=C([C]=c4c3=O)O)[C]=C12)O)([C])[C]	PDBQT/dock_0206.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C][C]=C([C]=c12)O)O	PDBQT/dock_0207.pdbqt
o1c2=C(C(=[C][C]=c2c(=O)c2=[C][C]=[C][C]=c12)O)O	PDBQT/dock_0208.pdbqt
o1c2=[C]C(=C(C(=c2c(=O)c2=[C]C(=[C][C]=c12)O)O)[C][C]=C([C])[C])O	PDBQT/dock_0209.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=C3O)[C]=[C]C(=[C]2)O	PDBQT/dock_0210.pdbqt
o1c2=C([C]=C(C(=c2c(=O)c2=C([C]=C([C]=c12)O)O)[C][C]=C([C])[C])O)O	PDBQT/dock_0211.pdbqt
ClC1=C(c2oc3c4O[C]O[C]5[C](C6=C(c(c45)c(c3c(=O)c2[C]=[C]1)O)C(=C1C(=[C]6)[C]([C](N(C1=O)[C])O[C])O)O)O[C])O[C]	PDBQT/dock_0212.pdbqt
o1c2c(C(=C(C(=[C]2)O[C])[C]2O[C]([C]([C]([C]2O)O)O)[C]O)O)c(=O)c2=[C]C(=C([C]=c12)O)O	PDBQT/dock_0213.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=[C]3)C(=[C]C(=[C]2)O[C])O	PDBQT/dock_0214.pdbqt
O1[C@]2(N([C][C]1)C(=O)C1=C(C3=C([C]=C1[C]2)[C]=[C]c1c3c(c2c(oc3=[C]C(=C([C]=c3c2=O)O[C])O[C])c1O)O)O)[C]	PDBQT/dock_0215.pdbqt
o1c2c([C]=C([C]=[C]2)O[C]2O[C]([C]([C]([C]2O)O)O)[C]O)c(=O)c2=C([C]=C(C(=c12)O[C])O[C])O	PDBQT/dock_0216.pdbqt
o1c2=[C]C(=[C]C(=c2c(=O)c2=[C][C]=[C][C]=c12)O)O	PDBQT/dock_0217.pdbqt
O1[C]2O[C]=[C][C@]2(C2=C(c3c(oc4=C([C]=[C]C(=c4c3=O)O)[C][C]=C([C])[C])[C]=C12)O)O	PDBQT/dock_0218.pdbqt
o1c2c(C(=[C]C(=[C]2)O[C])O[C]2O[C]([C]([C]([C]2O)O)O)[C]O)c(=O)c2=C([C]=[C]C(=c12)O)O	PDBQT/dock_0219.pdbqt
o1c2c(c(=O)c3c1C(=[C][C]=C3O)O[C])C(=[C]C(=[C]2)O[C])O[C]	PDBQT/dock_0220.pdbqt
o1c2C(=C(C(=[C]c2c(=O)c2c1[C]=C(C(=C2C(=O)O)O)O)C(=O)[C])C1=[C]OC2=C(C1=O)C(=C(C(=[C]2)O)O)C(=O)O)C(=O)[C]	PDBQT/dock_0221.pdbqt
O1[C]2OC3=C([C]2[C][C]1)c1oc2c(c(=O)c1C(=[C]3)O)C(=[C][C]=[C]2)O	PDBQT/dock_0222.pdbqt
O1[C]2O[C][C][C]2C2=C1[C]=C(c1c2oc2c(c1=O)C(=[C][C]=[C]2)O)O	PDBQT/dock_0223.pdbqt
o1c2=[C]C(=C(C(=c2c(=O)c2c1C(=[C][C]=[C]2)O)O)O[C])O	PDBQT/dock_0224.pdbqt
o1c2c(c(=O)c3c1[C]=C([C]=C3O)O)[C]=[C]C(=C2O)O	PDBQT/dock_0225.pdbqt
o1c2c(c(=O)c3=C([C]=C([C]=c13)[C])[C]=O)C(=[C][C]=C2/[C]=[C]/[C]([C])[C])O	PDBQT/dock_0226.pdbqt
O1C([C]=[C]C2=c3oc4=C([C]=[C][C]=c4c(=O)c3=C([C]=C12)O)O)([C])[C]	PDBQT/dock_0227.pdbqt
o1c2=[C][C]=C(C(=c2c(=O)c2=C([C]=[C][C]=c12)O)O[C])O	PDBQT/dock_0228.pdbqt
O1c2c(c(c(c(c2C(=O)[C]=C1C1=[C]C(=C([C]=[C]1)O)O)O)[C]1O[C]([C]([C]([C]1O)O)O)[C]O)O)C1=C(c2c(oc3c(c2=O)C(=[C]C(=[C]3)O[C])O)C(=[C]1)O)O	PDBQT/dock_0229.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=C3O)C(=[C][C]=[C]2)O	PDBQT/dock_0230.pdbqt
o1c2c(C(=[C]C(=[C]2)O[C])[C])c(=O)c2c1[C]=C([C]=C2O)O	PDBQT/dock_0231.pdbqt
o1c2=[C]C(=[C]C(=c2c(=O)c2=C(C(=[C][C]=c12)O)C(=O)O[C])O)[C]	PDBQT/dock_0232.pdbqt
o1c2c(c(=O)c3c1[C]=C([C]=C3O)O)C(=[C]C(=[C]2)O)O	PDBQT/dock_0233.pdbqt
o1c2=[C]C(=[C]C(=c2c(=O)c2=C([C]=[C][C]=c12)O)O)O	PDBQT/dock_0234.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C][C]=[C][C]=c12)O	PDBQT/dock_0235.pdbqt
o1c2c(C(=[C]C(=[C]2)O[C])[C])c(=O)c2c1[C]=C([C]=C2O)O[C]	PDBQT/dock_0236.pdbqt
o1c2c(c(c(c(c2c(=O)c2c1C(=C([C]=[C]2)O)O)O)C([C])([C])[C]=[C])O)[C][C]=C([C])[C]	PDBQT/dock_0237.pdbqt
o1c2c(c(c(c(c2c(=O)c2=[C]C(=C([C]=c12)O)O)O)C([C])([C])[C]=[C])O)[C][C]=C([C])[C]	PDBQT/dock_0238.pdbqt
O1[C]2O[C]=[C][C]2C2=c3oc4=C([C]=[C]C(=c4c(=O)c3=C([C]=C12)O[C])O)O[C]	PDBQT/dock_0239.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=C3O)C(=[C][C]=C2N(=O)=O)O	PDBQT/dock_0240.pdbqt
o1c2c(c(c(c(c2[C]/[C]=C(\[C])/[C][C][C]=C([C])[C])O)O)[C][C]=C([C])[C])c(=O)c2c1[C]=C([C]=C2O)O	PDBQT/dock_0241.pdbqt
o1c2=C(C(=C([C]=c2c(=O)c2=C([C]=C(C(=c12)[C][C]=C([C])[C])O)O)O)O[C])[C][C]=C([C])[C]	PDBQT/dock_0242.pdbqt
o1c2=C([C]=[C]C(=c2c(=O)c2=C([C]=C([C]=c12)O)O)O)O[C]	PDBQT/dock_0243.pdbqt
o1c2=C(C(=[C]C(=c2c(=O)c2c1C(=C([C]=[C]2)O)O)O)O)[C][C]=C([C])[C]	PDBQT/dock_0244.pdbqt
o1c2=[C]C(=C(C(=c2c(=O)c2=[C]C(=C([C]=c12)O)O[C])O)O[C])O	PDBQT/dock_0245.pdbqt
o1c2=[C]C(=C(C(=c2c(=O)c2=C(C(=C([C]=c12)O[C])O[C])/[C]=[C]/C([C])([C])O)O)[C][C]=C([C])[C])O[C]	PDBQT/dock_0246.pdbqt
o1c2=[C]C(=[C]C(=c2c(=O)c2=[C][C]=[C]C(=c12)O)O)O	PDBQT/dock_0247.pdbqt
o1c2=C([C]=[C]C(=c2c(=O)c2c1[C]=C([C]=C2O)O[C])O[C]1O[C]([C]([C]([C]1O)O)O)[C]O)O	PDBQT/dock_0248.pdbqt
o1c2=C([C]=[C]C(=c2c(=O)c2=C([C]=C([C]=c12)O[C])O)O)O[C]	PDBQT/dock_0249.pdbqt
o1c2c(C(=[C]C(=[C]2)O)[C])c(=O)c2c1[C]=C([C]=C2O)O	PDBQT/dock_0250.pdbqt
o1c2=C(C(=[C][C]=c2c(=O)c2=C([C]=[C][C]=c12)O)O)O	PDBQT/dock_0251.pdbqt
O1c2c(c3oc4=C(C(=[C][C]=c4c(=O)c3c(c2[C]=[C]C1([C])[C])O)O)O)C([C])([C])[C]=[C]	PDBQT/dock_0252.pdbqt
O1C([C]=[C]C2=C(c3c(oc4=C(C(=[C][C]=c4c3=O)O)O)[C]=C12)O)([C])[C]	PDBQT/dock_0253.pdbqt
o1c2c(C(=C(C(=[C]2)O)[C]2O[C]([C]([C]([C]2O)O)O)[C]O)O)c(=O)c2=[C][C]=C(C(=c12)O[C])O	PDBQT/dock_0254.pdbqt
o1c2=[C]C(=[C]C(=c2c(=O)c2=C(C(=[C][C]=c12)O)O[C])O)O[C]	PDBQT/dock_0255.pdbqt
o1c2c(c(=O)c3c1[C]=C([C]=C3O)O)C(=[C][C]=C2O)O	PDBQT/dock_0256.pdbqt
o1c2c(c(=O)c3=C([C]=[C][C]=c13)O)[C]=[C]C(=C2O)[C][C]=C([C])[C]	PDBQT/dock_0257.pdbqt
o1c2c(c(=O)c3c1C(=[C][C]=C3O)O)C(=[C]C(=[C]2)O[C])O	PDBQT/dock_0258.pdbqt
BrC1=[C][C]=c2oc3=[C][C]=[C][C]=c3c(=O)c2=[C]1	PDBQT/dock_0259.pdbqt
o1c2=[C][C]=C([C]=c2c(=O)c2=[C]C(=[C][C]=c12)O)O	PDBQT/dock_0260.pdbqt
o1c2c(c(=O)c3c1[C]=[C]C(=[C]3)O[C])[C]=C([C]=[C]2)O[C]	PDBQT/dock_0261.pdbqt
O1C([C]=[C]c2c3c(oc4c(c3=O)C(=C3C(=[C]4)OC([C]=[C]3)([C])[C])O)c(c(c12)O)[C][C]=C([C])[C])([C])[C]	PDBQT/dock_0262.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=[C]3)[C]=C(C(=C2O[C])O[C])O	PDBQT/dock_0263.pdbqt
o1c2=[C][C]=[C]C(=c2c(=O)c2=[C][C]=[C]C(=c12)O)O[C]	PDBQT/dock_0264.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=[C]3)[C]=[C]C(=[C]2)C(=O)O	PDBQT/dock_0265.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=[C]3)[C]=C([C]=[C]2)C(=O)O	PDBQT/dock_0266.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C][C]=[C][C]=c12)[C]	PDBQT/dock_0267.pdbqt
o1c2c(c(=O)c3=C([C]=[C][C]=c13)[C])[C]=[C][C]=C2[C]C(=O)O	PDBQT/dock_0268.pdbqt
o1c2c(c(=O)c3c1C(=[C][C]=[C]3)[C])[C]=[C][C]=C2[C]C(=O)O	PDBQT/dock_0269.pdbqt
o1c2c(C(=C([C]=C2O)C([C])([C])[C]=[C])O)c(=O)c2=[C][C]=[C]C(=c12)O	PDBQT/dock_0270.pdbqt
o1c2c(C(=[C][C]=C2[C]O)N[C][C]N([C])[C])c(=O)c2c1[C]=[C]C(=[C]2)OS([O])([O])C1=[C][C]=C([C]=[C]1)[C]	PDBQT/dock_0271.pdbqt
o1c2=[C]C(=[C]C(=c2c(=O)c2=[C]C(=C([C]=c12)O[C])O[C])O[C])O[C]	PDBQT/dock_0272.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=[C]3)[C]=[C][C]=C2O[C]	PDBQT/dock_0273.pdbqt
ClC1=[C]c2c(oc3c(c2=O)[C]=[C]C(=[C]3)Cl)[C]=[C]1	PDBQT/dock_0274.pdbqt
ClC1=c2oc3=[C][C]=[C][C]=c3c(=O)c2=[C]C(=[C]1)Cl	PDBQT/dock_0275.pdbqt
o1c2=[C][C]=C([C]=c2c(=O)c2=[C][C]=[C][C]=c12)[C]	PDBQT/dock_0276.pdbqt
o1c2c(c(=O)c3=[C][C]=C([C]=c13)O[C][C]N1[C][C][C][C][C]1)[C]=[C]C(=[C]2)O[C][C]N1[C][C][C][C][C]1	PDBQT/dock_0277.pdbqt
o1c2=[C][C]=C([C]=c2c(=O)c2=[C]C(=[C][C]=c12)C(=O)[C][C][C][C]N1[C][C][C][C][C]1)C(=O)[C][C][C][C]N1[C][C][C][C][C]1	PDBQT/dock_0278.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=[C]3)[C]=C([C]=[C]2)[C]C(=O)O	PDBQT/dock_0279.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C][C]=[C][C]=c12)O[C][C](O)[C]N[C]([C])[C]	PDBQT/dock_0280.pdbqt
o1c2=[C][C]=C([C]=c2c(=O)c2=[C]C(=[C][C]=c12)C(=O)O)O[C][C]O	PDBQT/dock_0281.pdbqt
o1c2=C(C(=[C][C]=c2c(=O)c2c1[C]=[C]C(=[C]2)C(=O)O)O[C][C][C]OC1=[C]C(=C([C]=C1[C][C])C1=[C][C]=C([C]=[C]1)F)O)[C][C]C(=O)O	PDBQT/dock_0282.pdbqt
o1c2c(c(=O)c3c1[C]=[C]C(=[C]3)O)[C]=[C][C]=C2O	PDBQT/dock_0283.pdbqt
o1c2=C([C]=[C][C]=c2c(=O)c2c1[C]=[C][C]=[C]2)[C]C(=O)O	PDBQT/dock_0284.pdbqt
o1c2c([C]=C([C]=[C]2)[C]([C])C(=O)O)c(=O)c2=[C][C]=[C][C]=c12	PDBQT/dock_0285.pdbqt
O1[C]([C]C2=C1[C]=C(c1c2oc2=C([C]=[C][C]=c2c1=O)O)O[C])[C@@]1(O[C]1)[C]	PDBQT/dock_0286.pdbqt
o1c2C(=[C]C(=[C]c2c(=O)c2c1[C]=[C]C(=[C]2)C(=O)O)[S@]([O])([C])[NH])[C][C][C][C][C][C]	PDBQT/dock_0287.pdbqt
O1[C]2OC3=[C]C(=c4c(=C3[C]2[C][C]1)oc1=[C][C]=[C]C(=c1c4=O)O[C])O[C]	PDBQT/dock_0288.pdbqt
O1[C]2O[C]=[C][C]2C2=C1[C]=C(c1c2oc2=[C][C]=[C]C(=c2c1=O)OC(=O)[C])O[C]	PDBQT/dock_0289.pdbqt
O1[C]2O[C]=[C][C@]2(C2=c3oc4c(c(=O)c3=C([C]=C12)O[C])C(=[C][C]=[C]4)O[C])O	PDBQT/dock_0290.pdbqt
o1c2=[C][C]=[C]C(=c2c(=O)c2=[C][C]=[C][C]=c12)O[C]	PDBQT/dock_0291.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2c1[C]=[C][C]=[C]2)O[C]	PDBQT/dock_0292.pdbqt
o1c2C(=[C]C(=[C]c2c(=O)c2c1[C]=[C]C(=[C]2)C(=O)O)[S@]([O])([C])[NH])[C][C][C][C][C][C]	PDBQT/dock_0293.pdbqt
o1c2[C][C]([C]([C@@](c2c(=O)c2c1[C]=[C][C]=C2O)(O)C(=O)O[C])O)NC1=[C][C]=c2c(=C1C(=O)O[C])c(=O)c1=C([C]=[C][C]=c1o2)O	PDBQT/dock_0294.pdbqt
o1c2=[C][C]=C(C(=c2c(=O)c2=C([C]=C([C]=c12)O)O)C(=O)O[C])O	PDBQT/dock_0295.pdbqt
o1c2=C([C]=C(C(=c2c(=O)c2=C([C]=C([C]=c12)[C])[C]O)O)[C][C]=C([C])[C])C([C])([C])[C]=[C]	PDBQT/dock_0296.pdbqt
o1c2c(c(c(c(c2c(=O)c2c1[C]=[C][C]=C2[C]O)O)[C][C]=C([C])[C])[C])C([C])([C])[C]=[C]	PDBQT/dock_0297.pdbqt
o1c2c(C(=[C][C]=[C]2)[C]2O[C]([C](O2)[C])[C])c(=O)c2c1[C]=C(C(=C2O)[C][C]=C([C])[C])[C]	PDBQT/dock_0298.pdbqt
o1c2=C([C]=[C]C(=c2c(=O)c2c1C(=C([C]=C2O)[C])O)O)[C][C]=C([C])[C]	PDBQT/dock_0299.pdbqt
O1C([C][C]C2=C(c3c(oc4=C(C(=[C][C]=c4c3=O)O)O)[C]=C12)O)([C])[C]	PDBQT/dock_0300.pdbqt
o1c2c(C(=[C]C(=C2C(=O)O[C][C](O)[C]O)[C])C(=O)O[C])c(=O)c2c1[C]=C([C]=C2O)O	PDBQT/dock_0301.pdbqt
o1c2c(C(=[C]C(=C2O)[C])C(=O)O[C])c(=O)c2c1[C]=[C][C]=C2O	PDBQT/dock_0302.pdbqt
o1c2C(=[C][C]=C(c2c(=O)c2c1C(=C([C]=C2O)O)O)O[C])[C]([C](O)[C]O)[C]O	PDBQT/dock_0303.pdbqt
o1c2c(C(=[C]C(=C2O)O)[C])c(=O)c2c1[C]=C([C]=C2O)O[C]	PDBQT/dock_0304.pdbqt
o1c2=[C]C(=[C]C(=c2c(=O)c2=C([C]=[C][C]=c12)C(=O)O[C])O)[C][C]O	PDBQT/dock_0305.pdbqt
o1c2=[C]C(=[C]C(=c2c(=O)c2=[C][C]=C(C(=c12)O)C(=O)O[C])O[C])[C][C]O	PDBQT/dock_0306.pdbqt
o1c2=[C]C(=[C]C(=c2c(=O)c2=[C][C]=C(C(=c12)O)C(=O)O[C])O[C])[C][C]O	PDBQT/dock_0307.pdbqt
ClC1=[C]C(=c2c(=O)c3=C([C]=C([C]=c3oc2=[C]1)O)[C])O	PDBQT/dock_0308.pdbqt
C1(=C(C(=[C]C(=C1O[C])[C])O)C(=O)C1=C([C]=[C][C]=C1O[C])O[C])C(=O)[C]C1=c2c(=[C]C(=C1O[C])[C])oc1=[C][C]=[C]C(=c1c2=O)O[C]	PDBQT/dock_0309.pdbqt
o1c2c(C(=[C]C(=C2OC2=C([C]=C(c3c2oc2c(c3=O)C(=[C]C(=[C]2)[C]O)O)[C])O)O)[C])c(=O)c2c1c(c(c(c2O[C])O)O)O	PDBQT/dock_0310.pdbqt
o1c2C(=C([C]=C(c2c(=O)c2c1C(=C(C(=[C]2)[C][C]=C([C])[C])O)O)O)O)C([C])([C])[C]=[C]	PDBQT/dock_0311.pdbqt
O1[C]([C]([C]([C]([C]1[C]OC(=O)C1=[C]C(=C(C(=[C]1)O)O)O)O)O)O)C1=C([C]=c2c(=C1O)c(=O)c1=[C]C(=C([C]=c1o2)O)O)O	PDBQT/dock_0312.pdbqt
[C@@]1([C]([C]=C([C][C]1)[C])C1=C(c2oc3=C([C]=[C][C]=c3c(=O)c2C(=[C]1)O)O)O)([C])/[C]=[C]/C1=[C]C(=c2c(=C1O)oc1c(c2=O)[C]=[C][C]=C1O)O	PDBQT/dock_0313.pdbqt
O1[C]([C]([C]([C]([C]1[C]O)O)O)O[C]1O[C]([C]([C]([C]1O)O)O)[C]O)OC1=[C]c2c(oc3c(c2=O)C(=[C][C]=C3O[C])O[C])C(=[C]1)O[C]	PDBQT/dock_0314.pdbqt
o1c2=[C]C(=[C]C(=c2c(=O)c2=[C][C]=C(C(=c12)O)C(=O)O[C])O)[C][C]O	PDBQT/dock_0315.pdbqt
o1c2=[C]C(=C(C(=c2c(=O)c2=C(C(=C([C]=c12)O[C])[C][C]=C([C])[C])O)[C]C(=O)C(=[C])[C])O[C])O	PDBQT/dock_0316.pdbqt
o1c2c(c(c(c(c2[C][C]=C([C])[C])O)C([C])([C])[C]=[C])O)c(=O)c2=C([C]=C(C(=c12)O)O)[C][C]=C([C])[C]	PDBQT/dock_0317.pdbqt
o1c2=C(C(=[C]C(=c2c(=O)c2=C([C]=C([C]=c12)O)O)[C][C]=C([C])[C])O)O	PDBQT/dock_0318.pdbqt
o1c2=C(C(=[C]C(=c2c(=O)c2=C(C(=C([C]=c12)O)O[C])[C]/[C]=C(\[C])/[C][C][C]=C([C])[C])O)O)[C][C]=C([C])[C]	PDBQT/dock_0319.pdbqt
o1c2=C(C(=[C][C]=c2c(=O)c2=[C]C(=[C]C(=c12)C(=O)O)O)C(=O)O[C])O	PDBQT/dock_0320.pdbqt
o1c2c(c(=O)c3c1C(=[C][C]=C3C(=O)O[C])O)C(=[C]C(=[C]2)[C])O	PDBQT/dock_0321.pdbqt
O1C([C]=[C]C2=C1[C]=c1oc3c(C(=C(C(=[C]3)O[C])O[C])[C][C]=C([C])[C])c(=O)c1=C2O)([C])[C]	PDBQT/dock_0322.pdbqt
O1C([C]=[C]C2=c3oc4=C(C5=C([C]=c4c(=O)c3=C([C]=C12)O)[C]=[C]C(O5)([C])[C])O)([C])[C]	PDBQT/dock_0323.pdbqt
o1c2c(C(=C(C(=[C]2)O)[C][C]C([C])([C])O)O)c(=O)c2=C(C(=C([C]=c12)O)O[C])[C][C]=C([C])[C]	PDBQT/dock_0324.pdbqt
